Estacao,Data,PREC,MONTH,YEAR,SEASON
83842,24/12/2012,0,DEC,2012,SUMMER
83842,25/12/2012,0,DEC,2012,SUMMER
83842,26/12/2012,0,DEC,2012,SUMMER
83842,27/12/2012,8,DEC,2012,SUMMER
83842,28/12/2012,20.7,DEC,2012,SUMMER
83842,29/12/2012,1.4,DEC,2012,SUMMER
83842,30/12/2012,66.3,DEC,2012,SUMMER
83842,31/12/2012,1.2,DEC,2012,SUMMER
83842,01/01/2013,2.9,JAN,2013,SUMMER
83842,02/01/2013,30.5,JAN,2013,SUMMER
83842,03/01/2013,2.5,JAN,2013,SUMMER
83842,04/01/2013,0,JAN,2013,SUMMER
83842,05/01/2013,0,JAN,2013,SUMMER
83842,06/01/2013,0.3,JAN,2013,SUMMER
83842,07/01/2013,5.2,JAN,2013,SUMMER
83842,08/01/2013,0,JAN,2013,SUMMER
83842,09/01/2013,2,JAN,2013,SUMMER
83842,10/01/2013,0.2,JAN,2013,SUMMER
83842,11/01/2013,0,JAN,2013,SUMMER
83842,12/01/2013,0,JAN,2013,SUMMER
83842,13/01/2013,0.2,JAN,2013,SUMMER
83842,14/01/2013,3.9,JAN,2013,SUMMER
83842,15/01/2013,7.6,JAN,2013,SUMMER
83842,16/01/2013,0,JAN,2013,SUMMER
83842,17/01/2013,11.9,JAN,2013,SUMMER
83842,18/01/2013,0,JAN,2013,SUMMER
83842,19/01/2013,8.8,JAN,2013,SUMMER
83842,20/01/2013,0.6,JAN,2013,SUMMER
83842,21/01/2013,1,JAN,2013,SUMMER
83842,22/01/2013,0,JAN,2013,SUMMER
83842,23/01/2013,0,JAN,2013,SUMMER
83842,24/01/2013,0,JAN,2013,SUMMER
83842,25/01/2013,0,JAN,2013,SUMMER
83842,26/01/2013,0,JAN,2013,SUMMER
83842,27/01/2013,0,JAN,2013,SUMMER
83842,28/01/2013,0,JAN,2013,SUMMER
83842,29/01/2013,0,JAN,2013,SUMMER
83842,30/01/2013,0,JAN,2013,SUMMER
83842,31/01/2013,0,JAN,2013,SUMMER
83842,01/02/2013,0,FEB,2013,SUMMER
83842,02/02/2013,0,FEB,2013,SUMMER
83842,03/02/2013,29.2,FEB,2013,SUMMER
83842,04/02/2013,17.5,FEB,2013,SUMMER
83842,05/02/2013,0,FEB,2013,SUMMER
83842,06/02/2013,0,FEB,2013,SUMMER
83842,07/02/2013,0.6,FEB,2013,SUMMER
83842,08/02/2013,28.8,FEB,2013,SUMMER
83842,09/02/2013,9,FEB,2013,SUMMER
83842,10/02/2013,4.8,FEB,2013,SUMMER
83842,11/02/2013,8.2,FEB,2013,SUMMER
83842,12/02/2013,12.9,FEB,2013,SUMMER
83842,13/02/2013,4.3,FEB,2013,SUMMER
83842,14/02/2013,0.8,FEB,2013,SUMMER
83842,15/02/2013,6,FEB,2013,SUMMER
83842,16/02/2013,0,FEB,2013,SUMMER
83842,17/02/2013,17.7,FEB,2013,SUMMER
83842,18/02/2013,8.2,FEB,2013,SUMMER
83842,19/02/2013,19,FEB,2013,SUMMER
83842,20/02/2013,4.4,FEB,2013,SUMMER
83842,21/02/2013,7.5,FEB,2013,SUMMER
83842,22/02/2013,0,FEB,2013,SUMMER
83842,23/02/2013,0,FEB,2013,SUMMER
83842,24/02/2013,0,FEB,2013,SUMMER
83842,25/02/2013,0,FEB,2013,SUMMER
83842,26/02/2013,13.6,FEB,2013,SUMMER
83842,27/02/2013,5.2,FEB,2013,SUMMER
83842,28/02/2013,0,FEB,2013,SUMMER
83842,01/03/2013,0,MAR,2013,AUTUMN
83842,02/03/2013,0,MAR,2013,AUTUMN
83842,03/03/2013,0,MAR,2013,AUTUMN
83842,04/03/2013,0,MAR,2013,AUTUMN
83842,05/03/2013,0,MAR,2013,AUTUMN
83842,06/03/2013,11.9,MAR,2013,AUTUMN
83842,07/03/2013,18.5,MAR,2013,AUTUMN
83842,08/03/2013,1.5,MAR,2013,AUTUMN
83842,09/03/2013,0,MAR,2013,AUTUMN
83842,10/03/2013,2.2,MAR,2013,AUTUMN
83842,11/03/2013,0.8,MAR,2013,AUTUMN
83842,12/03/2013,1.8,MAR,2013,AUTUMN
83842,13/03/2013,45.8,MAR,2013,AUTUMN
83842,14/03/2013,17.3,MAR,2013,AUTUMN
83842,15/03/2013,1,MAR,2013,AUTUMN
83842,16/03/2013,3,MAR,2013,AUTUMN
83842,17/03/2013,4.4,MAR,2013,AUTUMN
83842,18/03/2013,0.1,MAR,2013,AUTUMN
83842,19/03/2013,0.4,MAR,2013,AUTUMN
83842,20/03/2013,0.4,MAR,2013,AUTUMN
83842,21/03/2013,4.1,MAR,2013,AUTUMN
83842,22/03/2013,0,MAR,2013,AUTUMN
83842,23/03/2013,0,MAR,2013,AUTUMN
83842,24/03/2013,0,MAR,2013,AUTUMN
83842,25/03/2013,18.8,MAR,2013,AUTUMN
83842,26/03/2013,0,MAR,2013,AUTUMN
83842,27/03/2013,0,MAR,2013,AUTUMN
83842,28/03/2013,0,MAR,2013,AUTUMN
83842,29/03/2013,1.2,MAR,2013,AUTUMN
83842,30/03/2013,1.2,MAR,2013,AUTUMN
83842,31/03/2013,0,MAR,2013,AUTUMN
83842,01/04/2013,0,APR,2013,AUTUMN
83842,02/04/2013,0,APR,2013,AUTUMN
83842,03/04/2013,11,APR,2013,AUTUMN
83842,04/04/2013,0,APR,2013,AUTUMN
83842,05/04/2013,23.3,APR,2013,AUTUMN
83842,06/04/2013,0,APR,2013,AUTUMN
83842,07/04/2013,0,APR,2013,AUTUMN
83842,08/04/2013,0.9,APR,2013,AUTUMN
83842,09/04/2013,0,APR,2013,AUTUMN
83842,10/04/2013,0,APR,2013,AUTUMN
83842,11/04/2013,0,APR,2013,AUTUMN
83842,12/04/2013,0,APR,2013,AUTUMN
83842,13/04/2013,13.5,APR,2013,AUTUMN
83842,14/04/2013,0.9,APR,2013,AUTUMN
83842,15/04/2013,0,APR,2013,AUTUMN
83842,16/04/2013,0,APR,2013,AUTUMN
83842,17/04/2013,0,APR,2013,AUTUMN
83842,18/04/2013,0,APR,2013,AUTUMN
83842,19/04/2013,0,APR,2013,AUTUMN
83842,20/04/2013,0,APR,2013,AUTUMN
83842,21/04/2013,0,APR,2013,AUTUMN
83842,22/04/2013,0,APR,2013,AUTUMN
83842,23/04/2013,0.1,APR,2013,AUTUMN
83842,24/04/2013,1,APR,2013,AUTUMN
83842,25/04/2013,0,APR,2013,AUTUMN
83842,26/04/2013,0,APR,2013,AUTUMN
83842,27/04/2013,0,APR,2013,AUTUMN
83842,28/04/2013,0.1,APR,2013,AUTUMN
83842,29/04/2013,0,APR,2013,AUTUMN
83842,30/04/2013,0,APR,2013,AUTUMN
83842,01/05/2013,0,MAY,2013,AUTUMN
83842,02/05/2013,0,MAY,2013,AUTUMN
83842,03/05/2013,0,MAY,2013,AUTUMN
83842,04/05/2013,0.1,MAY,2013,AUTUMN
83842,05/05/2013,0,MAY,2013,AUTUMN
83842,06/05/2013,8.6,MAY,2013,AUTUMN
83842,07/05/2013,0,MAY,2013,AUTUMN
83842,08/05/2013,0,MAY,2013,AUTUMN
83842,09/05/2013,0,MAY,2013,AUTUMN
83842,10/05/2013,0,MAY,2013,AUTUMN
83842,11/05/2013,0,MAY,2013,AUTUMN
83842,12/05/2013,0,MAY,2013,AUTUMN
83842,13/05/2013,0,MAY,2013,AUTUMN
83842,14/05/2013,0,MAY,2013,AUTUMN
83842,15/05/2013,0,MAY,2013,AUTUMN
83842,16/05/2013,11.6,MAY,2013,AUTUMN
83842,17/05/2013,6,MAY,2013,AUTUMN
83842,18/05/2013,0,MAY,2013,AUTUMN
83842,19/05/2013,0,MAY,2013,AUTUMN
83842,20/05/2013,0,MAY,2013,AUTUMN
83842,21/05/2013,0.1,MAY,2013,AUTUMN
83842,22/05/2013,4.6,MAY,2013,AUTUMN
83842,23/05/2013,1.9,MAY,2013,AUTUMN
83842,24/05/2013,0,MAY,2013,AUTUMN
83842,25/05/2013,0,MAY,2013,AUTUMN
83842,26/05/2013,0,MAY,2013,AUTUMN
83842,27/05/2013,4.2,MAY,2013,AUTUMN
83842,28/05/2013,6.1,MAY,2013,AUTUMN
83842,29/05/2013,13.1,MAY,2013,AUTUMN
83842,30/05/2013,13.2,MAY,2013,AUTUMN
83842,31/05/2013,0,MAY,2013,AUTUMN
83842,01/06/2013,0,JUN,2013,WINTER
83842,02/06/2013,29.6,JUN,2013,WINTER
83842,03/06/2013,0,JUN,2013,WINTER
83842,04/06/2013,0,JUN,2013,WINTER
83842,05/06/2013,0.3,JUN,2013,WINTER
83842,06/06/2013,0,JUN,2013,WINTER
83842,07/06/2013,0.1,JUN,2013,WINTER
83842,08/06/2013,0.1,JUN,2013,WINTER
83842,09/06/2013,0,JUN,2013,WINTER
83842,10/06/2013,0,JUN,2013,WINTER
83842,11/06/2013,0,JUN,2013,WINTER
83842,12/06/2013,0,JUN,2013,WINTER
83842,13/06/2013,0.1,JUN,2013,WINTER
83842,14/06/2013,0.2,JUN,2013,WINTER
83842,15/06/2013,0,JUN,2013,WINTER
83842,16/06/2013,7.6,JUN,2013,WINTER
83842,17/06/2013,32.2,JUN,2013,WINTER
83842,18/06/2013,0.1,JUN,2013,WINTER
83842,19/06/2013,0,JUN,2013,WINTER
83842,20/06/2013,9.7,JUN,2013,WINTER
83842,21/06/2013,128.2,JUN,2013,WINTER
83842,22/06/2013,39.6,JUN,2013,WINTER
83842,23/06/2013,0.1,JUN,2013,WINTER
83842,24/06/2013,6,JUN,2013,WINTER
83842,25/06/2013,35.2,JUN,2013,WINTER
83842,26/06/2013,7.2,JUN,2013,WINTER
83842,27/06/2013,0,JUN,2013,WINTER
83842,28/06/2013,3.3,JUN,2013,WINTER
83842,29/06/2013,0,JUN,2013,WINTER
83842,30/06/2013,9.3,JUN,2013,WINTER
83842,01/07/2013,21.2,JUL,2013,WINTER
83842,02/07/2013,2.9,JUL,2013,WINTER
83842,03/07/2013,0,JUL,2013,WINTER
83842,04/07/2013,0,JUL,2013,WINTER
83842,05/07/2013,0.1,JUL,2013,WINTER
83842,06/07/2013,0.1,JUL,2013,WINTER
83842,07/07/2013,0,JUL,2013,WINTER
83842,08/07/2013,0,JUL,2013,WINTER
83842,09/07/2013,0,JUL,2013,WINTER
83842,10/07/2013,0,JUL,2013,WINTER
83842,11/07/2013,0,JUL,2013,WINTER
83842,12/07/2013,0.1,JUL,2013,WINTER
83842,13/07/2013,0,JUL,2013,WINTER
83842,14/07/2013,0,JUL,2013,WINTER
83842,15/07/2013,0.1,JUL,2013,WINTER
83842,16/07/2013,0.1,JUL,2013,WINTER
83842,17/07/2013,0,JUL,2013,WINTER
83842,18/07/2013,0,JUL,2013,WINTER
83842,19/07/2013,6,JUL,2013,WINTER
83842,20/07/2013,18.6,JUL,2013,WINTER
83842,21/07/2013,70.4,JUL,2013,WINTER
83842,22/07/2013,51.8,JUL,2013,WINTER
83842,23/07/2013,8.2,JUL,2013,WINTER
83842,24/07/2013,0,JUL,2013,WINTER
83842,25/07/2013,1.8,JUL,2013,WINTER
83842,26/07/2013,0.2,JUL,2013,WINTER
83842,27/07/2013,0,JUL,2013,WINTER
83842,28/07/2013,0.1,JUL,2013,WINTER
83842,29/07/2013,0.1,JUL,2013,WINTER
83842,30/07/2013,0,JUL,2013,WINTER
83842,31/07/2013,0,JUL,2013,WINTER
83842,01/08/2013,0,AUG,2013,WINTER
83842,02/08/2013,0,AUG,2013,WINTER
83842,03/08/2013,0,AUG,2013,WINTER
83842,04/08/2013,0,AUG,2013,WINTER
83842,05/08/2013,1.7,AUG,2013,WINTER
83842,06/08/2013,0,AUG,2013,WINTER
83842,07/08/2013,0,AUG,2013,WINTER
83842,08/08/2013,0,AUG,2013,WINTER
83842,09/08/2013,0,AUG,2013,WINTER
83842,10/08/2013,0,AUG,2013,WINTER
83842,11/08/2013,0.5,AUG,2013,WINTER
83842,12/08/2013,0,AUG,2013,WINTER
83842,13/08/2013,0,AUG,2013,WINTER
83842,14/08/2013,13,AUG,2013,WINTER
83842,15/08/2013,0.2,AUG,2013,WINTER
83842,16/08/2013,0,AUG,2013,WINTER
83842,17/08/2013,0.9,AUG,2013,WINTER
83842,18/08/2013,4.3,AUG,2013,WINTER
83842,19/08/2013,0,AUG,2013,WINTER
83842,20/08/2013,0.1,AUG,2013,WINTER
83842,21/08/2013,0,AUG,2013,WINTER
83842,22/08/2013,0,AUG,2013,WINTER
83842,23/08/2013,0,AUG,2013,WINTER
83842,24/08/2013,0,AUG,2013,WINTER
83842,25/08/2013,0,AUG,2013,WINTER
83842,26/08/2013,1,AUG,2013,WINTER
83842,27/08/2013,17.7,AUG,2013,WINTER
83842,28/08/2013,0,AUG,2013,WINTER
83842,29/08/2013,0,AUG,2013,WINTER
83842,30/08/2013,0,AUG,2013,WINTER
83842,31/08/2013,0,AUG,2013,WINTER
83842,01/09/2013,0,SET,2013,SPRING
83842,02/09/2013,8.1,SET,2013,SPRNG
83842,03/09/2013,4.8,SET,2013,SPRING
83842,04/09/2013,4.4,SET,2013,SPRNG
83842,05/09/2013,0,SET,2013,SPRING
83842,06/09/2013,0,SET,2013,SPRNG
83842,07/09/2013,0,SET,2013,SPRING
83842,08/09/2013,0,SET,2013,SPRNG
83842,09/09/2013,0,SET,2013,SPRING
83842,10/09/2013,0,SET,2013,SPRNG
83842,11/09/2013,0,SET,2013,SPRING
83842,12/09/2013,0,SET,2013,SPRNG
83842,13/09/2013,0,SET,2013,SPRING
83842,14/09/2013,0,SET,2013,SPRNG
83842,15/09/2013,0,SET,2013,SPRING
83842,16/09/2013,0.8,SET,2013,SPRNG
83842,17/09/2013,39.9,SET,2013,SPRING
83842,18/09/2013,20,SET,2013,SPRNG
83842,19/09/2013,0.5,SET,2013,SPRING
83842,20/09/2013,0,SET,2013,SPRNG
83842,21/09/2013,0,SET,2013,SPRING
83842,22/09/2013,66.9,SET,2013,SPRNG
83842,23/09/2013,43.1,SET,2013,SPRING
83842,24/09/2013,0.2,SET,2013,SPRNG
83842,25/09/2013,1.2,SET,2013,SPRING
83842,26/09/2013,0,SET,2013,SPRNG
83842,27/09/2013,0,SET,2013,SPRING
83842,28/09/2013,0,SET,2013,SPRNG
83842,29/09/2013,7.1,SET,2013,SPRING
83842,30/09/2013,0,SET,2013,SPRNG
83842,01/10/2013,2.5,OCT,2013,SPRING
83842,02/10/2013,16,OCT,2013,SPRNG
83842,03/10/2013,9.4,OCT,2013,SPRING
83842,04/10/2013,36.4,OCT,2013,SPRNG
83842,05/10/2013,0,OCT,2013,SPRING
83842,06/10/2013,0,OCT,2013,SPRNG
83842,07/10/2013,0.6,OCT,2013,SPRING
83842,08/10/2013,1.4,OCT,2013,SPRNG
83842,09/10/2013,0,OCT,2013,SPRING
83842,10/10/2013,0,OCT,2013,SPRNG
83842,11/10/2013,0,OCT,2013,SPRING
83842,12/10/2013,0,OCT,2013,SPRNG
83842,13/10/2013,0,OCT,2013,SPRING
83842,14/10/2013,0,OCT,2013,SPRNG
83842,15/10/2013,1.7,OCT,2013,SPRING
83842,16/10/2013,0,OCT,2013,SPRNG
83842,17/10/2013,11.3,OCT,2013,SPRING
83842,18/10/2013,0.2,OCT,2013,SPRNG
83842,19/10/2013,0,OCT,2013,SPRING
83842,20/10/2013,0,OCT,2013,SPRNG
83842,21/10/2013,0,OCT,2013,SPRING
83842,22/10/2013,12.3,OCT,2013,SPRNG
83842,23/10/2013,0,OCT,2013,SPRING
83842,24/10/2013,0,OCT,2013,SPRNG
83842,25/10/2013,6.9,OCT,2013,SPRING
83842,26/10/2013,0,OCT,2013,SPRNG
83842,27/10/2013,4.8,OCT,2013,SPRING
83842,28/10/2013,0,OCT,2013,SPRNG
83842,29/10/2013,0,OCT,2013,SPRING
83842,30/10/2013,0,OCT,2013,SPRNG
83842,31/10/2013,0,OCT,2013,SPRING
83842,01/11/2013,0,NOV,2013,SPRNG
83842,02/11/2013,0,NOV,2013,SPRING
83842,03/11/2013,0,NOV,2013,SPRNG
83842,04/11/2013,22.1,NOV,2013,SPRING
83842,05/11/2013,0.1,NOV,2013,SPRNG
83842,06/11/2013,0.2,NOV,2013,SPRING
83842,07/11/2013,0.5,NOV,2013,SPRNG
83842,08/11/2013,0.1,NOV,2013,SPRING
83842,09/11/2013,0,NOV,2013,SPRNG
83842,10/11/2013,0,NOV,2013,SPRING
83842,11/11/2013,0,NOV,2013,SPRNG
83842,12/11/2013,3.5,NOV,2013,SPRING
83842,13/11/2013,0,NOV,2013,SPRNG
83842,14/11/2013,0,NOV,2013,SPRING
83842,15/11/2013,0,NOV,2013,SPRNG
83842,16/11/2013,4.2,NOV,2013,SPRING
83842,17/11/2013,23.3,NOV,2013,SPRNG
83842,18/11/2013,0,NOV,2013,SPRING
83842,19/11/2013,0,NOV,2013,SPRNG
83842,20/11/2013,0,NOV,2013,SPRING
83842,21/11/2013,4.2,NOV,2013,SPRNG
83842,22/11/2013,1.4,NOV,2013,SPRING
83842,23/11/2013,0,NOV,2013,SPRNG
83842,24/11/2013,0.3,NOV,2013,SPRING
83842,25/11/2013,8.6,NOV,2013,SPRNG
83842,26/11/2013,0,NOV,2013,SPRING
83842,27/11/2013,0.7,NOV,2013,SPRNG
83842,28/11/2013,0,NOV,2013,SPRING
83842,29/11/2013,27.1,NOV,2013,SPRNG
83842,30/11/2013,0.2,NOV,2013,SPRING
83842,01/12/2013,0.4,DEC,2013,SUMMER
83842,02/12/2013,0,DEC,2013,SUMMER
83842,03/12/2013,1.2,DEC,2013,SUMMER
83842,04/12/2013,0,DEC,2013,SUMMER
83842,05/12/2013,0,DEC,2013,SUMMER
83842,06/12/2013,14,DEC,2013,SUMMER
83842,07/12/2013,0,DEC,2013,SUMMER
83842,08/12/2013,8.1,DEC,2013,SUMMER
83842,09/12/2013,0,DEC,2013,SUMMER
83842,10/12/2013,0.1,DEC,2013,SUMMER
83842,11/12/2013,0.6,DEC,2013,SUMMER
83842,12/12/2013,3,DEC,2013,SUMMER
83842,13/12/2013,0,DEC,2013,SUMMER
83842,14/12/2013,0,DEC,2013,SUMMER
83842,15/12/2013,3.8,DEC,2013,SUMMER
83842,16/12/2013,0,DEC,2013,SUMMER
83842,17/12/2013,0.4,DEC,2013,SUMMER
83842,18/12/2013,0.2,DEC,2013,SUMMER
83842,19/12/2013,0.3,DEC,2013,SUMMER
83842,20/12/2013,0.4,DEC,2013,SUMMER
83842,21/12/2013,0.3,DEC,2013,SUMMER
83842,22/12/2013,2.3,DEC,2013,SUMMER
83842,23/12/2013,1.4,DEC,2013,SUMMER
83842,24/12/2013,0,DEC,2013,SUMMER
83842,25/12/2013,0,DEC,2013,SUMMER
83842,26/12/2013,0,DEC,2013,SUMMER
83842,27/12/2013,0,DEC,2013,SUMMER
83842,28/12/2013,4.6,DEC,2013,SUMMER
83842,29/12/2013,4.3,DEC,2013,SUMMER
83842,30/12/2013,2.6,DEC,2013,SUMMER
83842,31/12/2013,1.2,DEC,2013,SUMMER
83842,01/01/2014,0,JAN,2014,SUMMER
83842,02/01/2014,55.2,JAN,2014,SUMMER
83842,03/01/2014,1.4,JAN,2014,SUMMER
83842,04/01/2014,6.4,JAN,2014,SUMMER
83842,05/01/2014,5,JAN,2014,SUMMER
83842,06/01/2014,0,JAN,2014,SUMMER
83842,07/01/2014,1.8,JAN,2014,SUMMER
83842,08/01/2014,0.8,JAN,2014,SUMMER
83842,09/01/2014,18.8,JAN,2014,SUMMER
83842,10/01/2014,0,JAN,2014,SUMMER
83842,11/01/2014,0,JAN,2014,SUMMER
83842,12/01/2014,1.2,JAN,2014,SUMMER
83842,13/01/2014,75.2,JAN,2014,SUMMER
83842,14/01/2014,10.4,JAN,2014,SUMMER
83842,15/01/2014,3.2,JAN,2014,SUMMER
83842,16/01/2014,37.2,JAN,2014,SUMMER
83842,17/01/2014,22.2,JAN,2014,SUMMER
83842,18/01/2014,0,JAN,2014,SUMMER
83842,19/01/2014,0,JAN,2014,SUMMER
83842,20/01/2014,0,JAN,2014,SUMMER
83842,21/01/2014,0,JAN,2014,SUMMER
83842,22/01/2014,3.7,JAN,2014,SUMMER
83842,23/01/2014,0,JAN,2014,SUMMER
83842,24/01/2014,0,JAN,2014,SUMMER
83842,25/01/2014,0,JAN,2014,SUMMER
83842,26/01/2014,0,JAN,2014,SUMMER
83842,27/01/2014,0,JAN,2014,SUMMER
83842,28/01/2014,0,JAN,2014,SUMMER
83842,29/01/2014,0,JAN,2014,SUMMER
83842,30/01/2014,0,JAN,2014,SUMMER
83842,31/01/2014,0,JAN,2014,SUMMER
83842,01/02/2014,0,FEB,2014,SUMMER
83842,02/02/2014,0,FEB,2014,SUMMER
83842,03/02/2014,0,FEB,2014,SUMMER
83842,04/02/2014,0.7,FEB,2014,SUMMER
83842,05/02/2014,12.4,FEB,2014,SUMMER
83842,06/02/2014,1.6,FEB,2014,SUMMER
83842,07/02/2014,0,FEB,2014,SUMMER
83842,08/02/2014,0,FEB,2014,SUMMER
83842,09/02/2014,7.3,FEB,2014,SUMMER
83842,10/02/2014,0,FEB,2014,SUMMER
83842,11/02/2014,0,FEB,2014,SUMMER
83842,12/02/2014,0,FEB,2014,SUMMER
83842,13/02/2014,0,FEB,2014,SUMMER
83842,14/02/2014,0.1,FEB,2014,SUMMER
83842,15/02/2014,32.7,FEB,2014,SUMMER
83842,16/02/2014,6.3,FEB,2014,SUMMER
83842,17/02/2014,6.4,FEB,2014,SUMMER
83842,18/02/2014,7.3,FEB,2014,SUMMER
83842,19/02/2014,1.9,FEB,2014,SUMMER
83842,20/02/2014,0,FEB,2014,SUMMER
83842,21/02/2014,0,FEB,2014,SUMMER
83842,22/02/2014,0.4,FEB,2014,SUMMER
83842,23/02/2014,3.6,FEB,2014,SUMMER
83842,24/02/2014,4,FEB,2014,SUMMER
83842,25/02/2014,0,FEB,2014,SUMMER
83842,26/02/2014,0.4,FEB,2014,SUMMER
83842,27/02/2014,0,FEB,2014,SUMMER
83842,28/02/2014,25.1,FEB,2014,SUMMER
83842,01/03/2014,3.6,MAR,2014,AUTUMN
83842,02/03/2014,0,MAR,2014,AUTUMN
83842,03/03/2014,0.1,MAR,2014,AUTUMN
83842,04/03/2014,0,MAR,2014,AUTUMN
83842,05/03/2014,26,MAR,2014,AUTUMN
83842,06/03/2014,6.2,MAR,2014,AUTUMN
83842,07/03/2014,0,MAR,2014,AUTUMN
83842,08/03/2014,3.4,MAR,2014,AUTUMN
83842,09/03/2014,44,MAR,2014,AUTUMN
83842,10/03/2014,17,MAR,2014,AUTUMN
83842,11/03/2014,14.8,MAR,2014,AUTUMN
83842,12/03/2014,0,MAR,2014,AUTUMN
83842,13/03/2014,25.1,MAR,2014,AUTUMN
83842,14/03/2014,20.8,MAR,2014,AUTUMN
83842,15/03/2014,0,MAR,2014,AUTUMN
83842,16/03/2014,0,MAR,2014,AUTUMN
83842,17/03/2014,0,MAR,2014,AUTUMN
83842,18/03/2014,11,MAR,2014,AUTUMN
83842,19/03/2014,7.6,MAR,2014,AUTUMN
83842,20/03/2014,5.4,MAR,2014,AUTUMN
83842,21/03/2014,18.6,MAR,2014,AUTUMN
83842,22/03/2014,13.3,MAR,2014,AUTUMN
83842,23/03/2014,0,MAR,2014,AUTUMN
83842,24/03/2014,0,MAR,2014,AUTUMN
83842,25/03/2014,0,MAR,2014,AUTUMN
83842,26/03/2014,0,MAR,2014,AUTUMN
83842,27/03/2014,0,MAR,2014,AUTUMN
83842,28/03/2014,0,MAR,2014,AUTUMN
83842,29/03/2014,0,MAR,2014,AUTUMN
83842,30/03/2014,0,MAR,2014,AUTUMN
83842,31/03/2014,15.1,MAR,2014,AUTUMN
83842,01/04/2014,0.3,APR,2014,AUTUMN
83842,02/04/2014,0,APR,2014,AUTUMN
83842,03/04/2014,10.5,APR,2014,AUTUMN
83842,04/04/2014,8.6,APR,2014,AUTUMN
83842,05/04/2014,1,APR,2014,AUTUMN
83842,06/04/2014,0,APR,2014,AUTUMN
83842,07/04/2014,0.2,APR,2014,AUTUMN
83842,08/04/2014,0,APR,2014,AUTUMN
83842,09/04/2014,4.3,APR,2014,AUTUMN
83842,10/04/2014,4.5,APR,2014,AUTUMN
83842,11/04/2014,0,APR,2014,AUTUMN
83842,12/04/2014,0,APR,2014,AUTUMN
83842,13/04/2014,27.8,APR,2014,AUTUMN
83842,14/04/2014,0.2,APR,2014,AUTUMN
83842,15/04/2014,0,APR,2014,AUTUMN
83842,16/04/2014,16.8,APR,2014,AUTUMN
83842,17/04/2014,0,APR,2014,AUTUMN
83842,18/04/2014,0,APR,2014,AUTUMN
83842,19/04/2014,0,APR,2014,AUTUMN
83842,20/04/2014,1.4,APR,2014,AUTUMN
83842,21/04/2014,0,APR,2014,AUTUMN
83842,22/04/2014,0.6,APR,2014,AUTUMN
83842,23/04/2014,0.7,APR,2014,AUTUMN
83842,24/04/2014,0.2,APR,2014,AUTUMN
83842,25/04/2014,0,APR,2014,AUTUMN
83842,26/04/2014,0,APR,2014,AUTUMN
83842,27/04/2014,0.2,APR,2014,AUTUMN
83842,28/04/2014,3.3,APR,2014,AUTUMN
83842,29/04/2014,0.4,APR,2014,AUTUMN
83842,30/04/2014,0,APR,2014,AUTUMN
83842,01/05/2014,1.2,MAY,2014,AUTUMN
83842,02/05/2014,0,MAY,2014,AUTUMN
83842,03/05/2014,0,MAY,2014,AUTUMN
83842,04/05/2014,0,MAY,2014,AUTUMN
83842,05/05/2014,0,MAY,2014,AUTUMN
83842,06/05/2014,0.1,MAY,2014,AUTUMN
83842,07/05/2014,0,MAY,2014,AUTUMN
83842,08/05/2014,0.1,MAY,2014,AUTUMN
83842,09/05/2014,0,MAY,2014,AUTUMN
83842,10/05/2014,0,MAY,2014,AUTUMN
83842,11/05/2014,1,MAY,2014,AUTUMN
83842,12/05/2014,1.2,MAY,2014,AUTUMN
83842,13/05/2014,0,MAY,2014,AUTUMN
83842,14/05/2014,0,MAY,2014,AUTUMN
83842,15/05/2014,14.2,MAY,2014,AUTUMN
83842,16/05/2014,0.4,MAY,2014,AUTUMN
83842,17/05/2014,0,MAY,2014,AUTUMN
83842,18/05/2014,0,MAY,2014,AUTUMN
83842,19/05/2014,0,MAY,2014,AUTUMN
83842,20/05/2014,0,MAY,2014,AUTUMN
83842,21/05/2014,0,MAY,2014,AUTUMN
83842,22/05/2014,3.2,MAY,2014,AUTUMN
83842,23/05/2014,9.4,MAY,2014,AUTUMN
83842,24/05/2014,20.5,MAY,2014,AUTUMN
83842,25/05/2014,0.8,MAY,2014,AUTUMN
83842,26/05/2014,34.6,MAY,2014,AUTUMN
83842,27/05/2014,0,MAY,2014,AUTUMN
83842,28/05/2014,0.3,MAY,2014,AUTUMN
83842,29/05/2014,0,MAY,2014,AUTUMN
83842,30/05/2014,0,MAY,2014,AUTUMN
83842,31/05/2014,0.1,MAY,2014,AUTUMN
83842,01/06/2014,10,JUN,2014,WINTER
83842,02/06/2014,0,JUN,2014,WINTER
83842,03/06/2014,0,JUN,2014,WINTER
83842,04/06/2014,0.1,JUN,2014,WINTER
83842,05/06/2014,0.1,JUN,2014,WINTER
83842,06/06/2014,54.4,JUN,2014,WINTER
83842,07/06/2014,95.2,JUN,2014,WINTER
83842,08/06/2014,12.4,JUN,2014,WINTER
83842,09/06/2014,6.7,JUN,2014,WINTER
83842,10/06/2014,0.3,JUN,2014,WINTER
83842,11/06/2014,0,JUN,2014,WINTER
83842,12/06/2014,0,JUN,2014,WINTER
83842,13/06/2014,0,JUN,2014,WINTER
83842,14/06/2014,0,JUN,2014,WINTER
83842,15/06/2014,0.1,JUN,2014,WINTER
83842,16/06/2014,0.6,JUN,2014,WINTER
83842,17/06/2014,0,JUN,2014,WINTER
83842,18/06/2014,9.4,JUN,2014,WINTER
